358.125, 943.711, 19.1704
66.2297, 928.947, 7.03915
238.349, 901.8, 15.4466
54.792, 906.078, 6.72196
165.916, 963.949, 18.6091
30.5624, 937.221, 6.52123
431.919, 948.654, 17.9267
74.6913, 921.742, 7.5997
353.735, 945.212, 18.6315
47.5837, 912.998, 6.49093
45.7231, 919.599, 6.37076
250.414, 940.965, 13.877
305.95, 916.593, 12.3348
8.96632, 947.651, 6.52972
408.759, 968.382, 15.8024
231.002, 920.489, 15.0345
232.138, 907.205, 15.4248
56.2602, 906.51, 6.73165
106.522, 952.534, 11.8907
58.7351, 921.605, 6.57864
309.953, 935.563, 13.05
128.411, 963.762, 15.186
33.3744, 948.679, 6.76316
79.5239, 938.747, 8.34492
420.365, 950.401, 18.0987
39.02, 908.356, 6.83887
41.892, 947.653, 6.72375
54.4262, 922.372, 6.44109
64.1359, 918.596, 6.8411
250.059, 946.854, 13.9344
236.216, 903.943, 15.4216
35.9831, 926.43, 6.4219
110.144, 933.227, 11.2393
47.8488, 921.173, 6.3573
167.133, 920.578, 15.1584
280.739, 929.907, 13.0233
105.685, 936.999, 10.9685
32.3676, 949.276, 6.78976
57.5035, 906.582, 6.75149
44.4382, 940.55, 6.51009
264.759, 943.902, 13.6832
45.0748, 914.024, 6.48094
96.1, 945.943, 10.3433
59.1852, 906.402, 6.80117
39.9151, 914.778, 6.56212
211.978, 917.328, 16.0249
301.728, 916.329, 12.2797
60.304, 906.113, 6.84163
407.703, 954.248, 18.1349
108.703, 936.749, 11.2704
156.002, 923.37, 14.6706
49.3045, 946.448, 6.7652
91.6457, 945.621, 9.84024
152.204, 966.603, 17.729
188.614, 951.881, 18.3967
62.0389, 933.799, 6.86647
234.357, 967.911, 15.2237
61.6391, 906.322, 6.88408
250.441, 981.137, 14.2322
70.3267, 936.05, 7.46877
254.612, 944.946, 13.8269
57.3794, 937.977, 6.73746
96.4345, 937.754, 10.031
140.256, 930.984, 14.0614
56.528, 951.394, 7.18649
62.5228, 930.354, 6.83238
248.675, 926.118, 14.0591
60.5968, 914.647, 6.68922
288.701, 977.653, 12.8607
72.691, 928.079, 7.50888
251.818, 972.943, 14.1611
308.907, 942.588, 13.2325
308.204, 941.622, 13.1498
75.7295, 950.331, 8.43042
131.141, 954.933, 14.9609
28.8373, 943.549, 6.64524
115.395, 955.032, 13.1011
46.0676, 926.547, 6.33174
175.155, 989.335, 19.024
188.708, 909.974, 15.4263
220.33, 972.489, 16.6682
41.4883, 907.401, 6.80551
54.2287, 933.004, 6.52446
19.4874, 943.088, 6.70587
59.4054, 908.392, 6.75181
164.846, 942.071, 17.077
377.572, 962.974, 18.2133
127.124, 946.602, 13.926
69.6608, 926.779, 7.25349
48.0969, 927.177, 6.34472
245.683, 907.147, 14.9434
283.496, 942.329, 13.0589
50.1247, 944.97, 6.72693
229.673, 920.805, 15.108
84.0395, 927.181, 8.50646
196.828, 909.318, 15.6902
216.834, 926.51, 15.9328
277.958, 979.759, 13.0876
207.176, 920.309, 16.2259
37.6487, 909.609, 6.82988
261.802, 938.878, 13.7095
89.486, 934.153, 9.20057
75.4169, 947.809, 8.28765
170.67, 942.902, 17.4651
68.5802, 950.538, 7.84149
234.405, 936.952, 14.5981
28.0624, 935.983, 6.55801
185.668, 966.332, 19.057
94.638, 956.944, 10.7716
213.136, 930.747, 16.2705
228.171, 933.296, 15.0862
249.539, 938.289, 13.8888
397.467, 969.674, 16.3362
75.0879, 946.289, 8.19554
210.547, 936.83, 16.6465
40.8432, 937.234, 6.4267
211.916, 905.853, 15.8208
227.937, 950.781, 15.4123
47.2433, 925.866, 6.33658
68.181, 945.668, 7.60436
43.8601, 907.505, 6.73395
295.179, 948.668, 12.9417
221.335, 947.084, 15.9833
368.273, 944.599, 19.9593
55.5143, 908.832, 6.64675
60.7114, 920.879, 6.66774
367.078, 946.892, 19.7135
47.8331, 907.882, 6.65078
303.08, 931.571, 12.5598
21.0052, 940.633, 6.68339
87.9729, 930.25, 8.94785
152.394, 922.03, 14.27
62.8875, 915.587, 6.7846
279.571, 951.004, 13.3253
86.3013, 920.07, 8.60168
103.32, 942.848, 10.9944
195.048, 935.82, 17.2643
48.1351, 949.455, 6.86408
352.916, 951.017, 18.2795
45.0984, 925.183, 6.33257
164.947, 921.255, 15.0856
46.629, 950.66, 6.89672
30.882, 943.086, 6.61247
167.719, 933.707, 16.4599
39.7256, 913.742, 6.59701
391.806, 966.025, 17.2263
251.375, 956.034, 14.0219
183.926, 927.329, 16.554
49.9449, 940.724, 6.5891
104.201, 940.266, 10.9643
37.7101, 918.24, 6.5192
56.4641, 913.731, 6.56351
212.017, 913.132, 15.9389
162.537, 922.122, 15.0106
250.244, 954.624, 14.0326
232.519, 953.218, 15.0395
56.8851, 930.683, 6.57817
56.2098, 931.522, 6.56521
20.9952, 942.718, 6.69968
150.576, 965.074, 17.5297
44.891, 908.031, 6.68729
179.452, 921.237, 15.8745
195.932, 923.146, 16.4514
241.153, 917.779, 14.6128
128.158, 947.022, 14.0735
198.779, 918.668, 16.2101
305.265, 911.301, 12.2562
235.338, 952.542, 14.7821
35.7594, 917.885, 6.58551
180.081, 966.822, 19.117
18.6616, 941.643, 6.69563
241.173, 945.891, 14.2524
400.595, 967.197, 16.5007
284.109, 983.106, 12.8009
114.638, 933.784, 11.7249
63.9935, 926.927, 6.87456
64.8088, 951.134, 7.60605
58.0182, 914.122, 6.60186
49.9122, 907.423, 6.65805
332.288, 952.303, 15.8203
11.9426, 943.453, 6.61534
195.945, 905.292, 15.4639
54.8983, 926.376, 6.46534
260.088, 981.18, 13.7455
230.639, 915.209, 15.2117
81.1806, 934.988, 8.40094
174.295, 985.681, 19.0898
35.9109, 914.324, 6.69848
224.922, 967.306, 16.1171
66.6688, 951.456, 7.74812
51.9528, 907.244, 6.65871
416.196, 964.039, 15.9832
247.131, 908.805, 14.8104
188.83, 961.761, 18.8471
56.3943, 925.732, 6.50786
269.029, 940.159, 13.5765
63.1304, 909.247, 6.87931
162.352, 949.319, 17.5306
14.9034, 949.061, 6.75464
48.9154, 907.879, 6.64561
288.4, 930.745, 12.6715
307.432, 938.97, 13.0134
259.789, 973.71, 13.8378
326.352, 962.97, 14.8242
42.9599, 916.077, 6.45925
251.799, 936.345, 13.8483
77.4839, 937.562, 8.12084
234.345, 953.909, 14.8986
430.73, 956.356, 16.6334
280.3, 982.773, 12.9259
42.099, 937.525, 6.43272
221.21, 954.975, 16.2136
280.436, 941.602, 13.169
14.7098, 941.724, 6.66903
390.988, 949.84, 19.7208
82.4111, 934.654, 8.51123
137.588, 944.085, 14.8936
46.8594, 927.895, 6.33823
189.693, 927.248, 16.6707
51.4893, 926.885, 6.39057
81.6435, 924.77, 8.2435
419.097, 952.879, 17.7066
381.929, 952.994, 19.4674
296.225, 938.346, 12.6484
44.3602, 909.845, 6.63098
169.354, 963.625, 18.7665
157.425, 937.058, 16.0999
55.5659, 907.685, 6.68263
77.2374, 928.925, 7.90924
58.445, 926.536, 6.59147
220.437, 933.48, 15.7599
24.0169, 942.769, 6.67967
54.3228, 907.028, 6.68603
57.7578, 909.412, 6.6802
209.413, 941.961, 16.9194
33.5432, 933.958, 6.45508
108.858, 941.062, 11.5126
227.403, 906.391, 15.5952
54.5847, 931.619, 6.51268
17.7582, 948.198, 6.78136
400.229, 964.158, 16.9912
297.331, 921.851, 12.3435
56.865, 921.365, 6.51196
255.565, 934.243, 13.7999
71.3825, 922.368, 7.34283
126.404, 967.509, 15.1681
52.8693, 908.017, 6.64084
68.389, 935.985, 7.32159
27.2787, 949.815, 6.83405
106.19, 938.456, 11.0901
58.3231, 907.549, 6.74539
156.411, 916.431, 14.0474
196.531, 954.693, 18.2634
60.3816, 907.222, 6.81551
55.2934, 923.122, 6.46199
58.7042, 938.701, 6.81181
116.606, 933.089, 11.882
320.998, 944.506, 14.4288
109.255, 931.168, 11.0482
251.705, 928.987, 13.9297
56.5858, 907.707, 6.69819
175.365, 976.692, 19.191
240.87, 971.257, 14.7652
384.519, 960.567, 18.3801
36.3325, 933.991, 6.41422
220.679, 949.882, 16.128
63.8171, 922.35, 6.82949
62.4166, 907.48, 6.88531
296.378, 926.78, 12.4015
330.441, 941.246, 15.5369
171.74, 929.87, 16.3061
43.5922, 908.539, 6.69542
23.0765, 947.253, 6.77715
59.7727, 922.085, 6.62478
63.7214, 935.154, 6.99277
166.382, 930.549, 16.0738
51.8028, 908.508, 6.61914
9.47518, 949.286, 6.57572
303.811, 955.217, 13.2601
207.387, 971.705, 17.9043
41.1329, 924.258, 6.36127
282.244, 934.117, 12.9865
181.078, 939.81, 17.5428
32.4304, 947.312, 6.71965
43.0505, 925.357, 6.33718
194.465, 928.249, 16.7748
181.309, 948.584, 18.2251
61.1974, 942.394, 7.0419
433.168, 949.24, 17.7768
123.648, 944.354, 13.3728
55.5644, 915.702, 6.51061
298.641, 931.213, 12.4703
134.216, 966.858, 15.9901
337.804, 951.66, 16.5113
266.624, 933.887, 13.6209
283.324, 934.196, 12.9362
383.939, 963.54, 17.9711
384.797, 962.955, 18.0256
265.924, 940.38, 13.6478
36.895, 926.013, 6.40958
151.823, 950.574, 16.8056
213.634, 972.762, 17.3403
370.797, 958.054, 18.8048
37.9974, 943.579, 6.58023
62.0514, 908.498, 6.84661
233.13, 938.498, 14.7058
240.383, 940.493, 14.2249
70.242, 933.025, 7.39698
14.0797, 945.917, 6.68794
66.0896, 914.128, 6.97464
40.3825, 934.694, 6.39018
240.788, 898.834, 15.494
223.521, 908.793, 15.6532
281.441, 933.107, 13.0146
385.802, 944.237, 20.5372
39.2272, 912.869, 6.64019
96.6484, 947.618, 10.4844
392.481, 941.595, 20.822
150.375, 926.269, 14.5107
43.6942, 931.96, 6.35601
137.843, 934.057, 14.0948
214.646, 954.357, 16.8725
143.826, 952.005, 16.1466
193.215, 910.543, 15.6349
23.5675, 944.272, 6.70901
41.5476, 921.662, 6.37896
244.2, 901.323, 15.2726
177.619, 925.146, 16.14
332.603, 939.503, 15.7994
77.477, 927.629, 7.9097
355.413, 955.719, 18.2153
238.079, 957.42, 14.6881
406.345, 951.254, 18.7445
89.7665, 943.638, 9.55464
238.349, 908.664, 15.14
200.872, 913.61, 15.9814
48.4783, 932.926, 6.40384
149.928, 923.852, 14.2473
64.9148, 920.264, 6.88818
156.904, 926.062, 14.9957
292.018, 936.726, 12.6664
335.914, 949.612, 16.3152
158.425, 916.464, 14.1946
80.4231, 951.62, 8.94175
364.177, 958.33, 18.564
54.6717, 914.169, 6.51374
357.537, 955.963, 18.3699
58.5769, 933.308, 6.68764
51.8899, 931.483, 6.44136
269.198, 934.303, 13.5514
275.995, 935.677, 13.2951
230.658, 942.403, 14.9714
119.811, 961.947, 14.073
57.4646, 925.984, 6.54742
184.719, 930.279, 16.8185
355.538, 943.996, 18.8812
63.5494, 943.178, 7.20186
294.857, 936.693, 12.616
42.7349, 909.437, 6.67689
152.024, 940.499, 15.9819
167.152, 962.722, 18.6261
54.0687, 918.523, 6.44898
199.239, 925.874, 16.6052
248.742, 943.771, 13.9328
368.59, 966.004, 17.8492
294.176, 933.639, 12.5541
151.961, 964.748, 17.6399
95.5927, 944.986, 10.2427
85.1968, 928.925, 8.6501
371.183, 954.579, 19.1897
247.203, 906.75, 14.906
76.8501, 932.455, 7.9413
142.463, 945.358, 15.5006
163.931, 919.351, 14.8402
359.674, 961.663, 18.011
11.9937, 951.031, 6.71337
322.277, 939.976, 14.4445
304.573, 918.701, 12.336
87.5607, 947.785, 9.49753
393.585, 952.419, 19.2437
189.476, 967.3, 18.9723
35.8978, 916.398, 6.62795
339.979, 946.813, 16.8772
255.912, 981.602, 13.9393
57.7351, 912.963, 6.6111
252.678, 900.534, 14.9614
174.522, 925.773, 16.0535
51.7023, 947.371, 6.85187
23.3643, 938.11, 6.64233
122.364, 935.888, 12.6558
44.9594, 909.044, 6.64889
77.8781, 939.301, 8.20697
254.955, 935.727, 13.8013
188.51, 915.606, 15.7895
242.007, 937.791, 14.1363
63.5209, 930.27, 6.88671
84.2931, 937.186, 8.76622
62.0908, 920.209, 6.72971
306.048, 920.281, 12.3967
146.28, 945.576, 15.8952
69.0044, 951.449, 7.91888
99.3201, 953.04, 11.0787
76.2723, 917.662, 7.70699
283.033, 948.387, 13.1745
292.951, 915.135, 12.4501
286.129, 945.646, 13.0281
33.9727, 942.977, 6.586
60.166, 953.638, 7.4646
47.308, 909.368, 6.60285
232.252, 928.09, 14.7932
386.751, 956.792, 18.8528
300.337, 954.694, 13.1382
155.103, 937.418, 15.9532
57.6016, 932.074, 6.62537
304.502, 914.469, 12.2828
53.7444, 912.695, 6.52584
53.1984, 913.611, 6.49917
200.378, 933.466, 16.9978
91.1849, 957.191, 10.3985
261.685, 942.965, 13.7238
51.9579, 920.623, 6.39264
263.103, 956.561, 13.7804
50.8746, 909.251, 6.59076
8.73981, 943.053, 6.49542
397.907, 956.097, 18.4374
252.242, 926.059, 13.9816
236.951, 905.322, 15.3384
105.025, 931.455, 10.6491
94.7618, 933.135, 9.69741
57.4578, 917.156, 6.54837
223.358, 936.387, 15.545
52.7783, 909.302, 6.60168
65.8329, 916.951, 6.9419
50.1883, 917.44, 6.40394
276.999, 944.871, 13.3484
239.816, 951.545, 14.4348
335.39, 944.954, 16.2691
121.021, 944.258, 13.0678
37.8836, 945.927, 6.65208
117.571, 943.818, 12.6475
127.067, 939.899, 13.4408
95.4853, 951.006, 10.5283
54.3367, 908.768, 6.62846
46.8919, 951.71, 6.94882
36.131, 950.216, 6.81649
213.317, 920.125, 16.0242
83.3843, 919.39, 8.33232
254.988, 949.715, 13.8641
27.4284, 945.711, 6.70888
72.059, 941.644, 7.76613
37.178, 919.386, 6.50499
277.077, 976.456, 13.1993
63.5884, 925.702, 6.83614
56.6703, 908.99, 6.66333
180.72, 964.998, 19.0685
4.20006, 947.79, 6.23228
90.0798, 948.377, 9.79664
185.546, 963.842, 18.9898
387.782, 958.574, 18.5587
39.352, 931.67, 6.36911
202.961, 964.843, 18.1702
364.65, 954.909, 18.9042
35.8711, 913.135, 6.74641
265.836, 956.226, 13.7296
59.2079, 909.54, 6.719
60.5629, 908.909, 6.78074
291.859, 921.013, 12.4744
211.106, 971.086, 17.5646
63.7034, 906.934, 6.95464
143.408, 940.582, 15.1979
57.3012, 954.06, 7.35432
54.9912, 952.549, 7.18855
285.065, 946.652, 13.08
57.648, 942.853, 6.88466
284.937, 940.343, 12.9655
212.084, 949.612, 16.9702
27.5909, 928.465, 6.61193
39.8359, 923.422, 6.38388
194.766, 906.727, 15.4887
42.4382, 945.673, 6.65286
314.3, 937.678, 13.4967
288.93, 927.982, 12.6174
58.5212, 925.416, 6.58389
142.433, 949.877, 15.8475
88.7966, 957.419, 10.1472
266.652, 934.914, 13.6187
38.551, 910.038, 6.77556
306.538, 912.66, 12.293
98.6596, 932.058, 10.0475
25.3612, 932.091, 6.62578
191.742, 908.267, 15.4518
53.9691, 926.92, 6.44466
354.708, 963.313, 17.5414
111.91, 938.396, 11.6989
281.977, 949.283, 13.2236
17.0553, 944.244, 6.71143
28.2292, 932.094, 6.55755
105.678, 940.995, 11.1618
39.6469, 910.041, 6.73988
96.1522, 948.847, 10.4913
100.243, 956.566, 11.3954
339.734, 960.418, 16.3577
56.9789, 927.308, 6.54136
235.987, 910.421, 15.1526
54.282, 946.317, 6.8867
392.843, 944.265, 20.4584
60.6921, 912.585, 6.71725
43.5249, 937.189, 6.42872
46.264, 925.302, 6.32984
191.627, 966.019, 18.8659
201.813, 904.892, 15.6422
35.5638, 943.793, 6.59609
41.2077, 910.41, 6.67836
405.981, 961.902, 16.9594
42.6801, 910.523, 6.638
168.888, 970.383, 18.9321
227.483, 946.811, 15.3585
37.1681, 928.406, 6.39232
241.643, 980.479, 14.8044
284.845, 931.673, 12.8364
146.045, 937.358, 15.1651
136.417, 943.897, 14.7556
113.981, 959.183, 13.1978
56.967, 919.002, 6.52078
300.664, 919.499, 12.3021
82.3211, 953.712, 9.24372
141.578, 964.798, 16.6627
45.572, 909.839, 6.60814
241.43, 919.463, 14.5317
122.508, 966.74, 14.6822
172.567, 980.108, 19.1144
127.691, 941.758, 13.6434
172.944, 991.309, 18.9211
47.0811, 910.497, 6.56639
363.79, 949.965, 19.2718
50.0691, 927.874, 6.37176
50.9647, 928.546, 6.39165
79.7247, 923.61, 8.05356
87.9412, 946.755, 9.49207
386.677, 953.449, 19.332
48.5075, 910.421, 6.56086
51.7368, 952.359, 7.08021
209.012, 954.375, 17.397
60.4505, 919.166, 6.65559
183.988, 952.262, 18.4756
115.671, 942.063, 12.3238
49.4933, 910.005, 6.56775
63.0944, 914.042, 6.80899
166.342, 944.673, 17.3941
274.6, 933.011, 13.3416
67.8602, 922.703, 7.08555
236.495, 914.216, 14.9679
51.7866, 910.459, 6.56238
58.1969, 911.776, 6.64533
73.6802, 923.086, 7.52874
130.932, 947.147, 14.3978
215.031, 914.319, 15.8866
304.479, 937.794, 12.8071
52.8774, 910.466, 6.56947
53.7021, 909.884, 6.59143
290.22, 941.075, 12.8114
37.3475, 941.283, 6.52161
172.871, 923.264, 15.7383
157.133, 931.235, 15.5166
253.021, 950.367, 13.9079
369.232, 959.964, 18.556
171.734, 962.364, 18.8131
185.917, 969.804, 19.1208
36.1931, 927.898, 6.41108
335.533, 942.744, 16.2702
64.2564, 923.251, 6.85837
126.101, 935.948, 13.0508
9.81181, 945.858, 6.55509
154.462, 966.474, 17.9133
32.3748, 937.107, 6.49554
152.281, 928.579, 14.8839
54.8023, 910.284, 6.59887
282.781, 944.506, 13.1221
47.7027, 916.873, 6.40564
370.354, 964.003, 18.1068
55.963, 909.746, 6.63192
56.8044, 910.303, 6.63389
83.8043, 952.105, 9.31096
112.509, 960.952, 13.1374
58.0836, 919.854, 6.55441
389.195, 956.903, 18.7522
235.398, 926.014, 14.6239
237.974, 922.135, 14.5897
261.921, 945.077, 13.7324
52.1751, 922.947, 6.39065
287.488, 981.995, 12.7494
25.6017, 933.605, 6.61068
93.6087, 938.528, 9.76439
184.6, 904.94, 14.9158
40.5002, 927.897, 6.3516
289.808, 939.192, 12.7784
64.9738, 908.14, 6.98818
237.778, 911.621, 15.0267
243.967, 914.075, 14.6722
348.458, 967.791, 16.644
44.9503, 943.837, 6.60956
49.6904, 937.216, 6.49672
56.4427, 939.134, 6.72725
77.2203, 935.426, 8.04097
49.2908, 915.858, 6.42432
247.717, 907.957, 14.8296
91.343, 935.187, 9.41848
393.15, 940.289, 20.9827
295.231, 937.622, 12.636
377.129, 951.235, 19.6711
154.313, 926.402, 14.8348
26.194, 950.681, 6.87001
60.6727, 910.434, 6.75265
53.4379, 948.946, 6.969
77.8988, 940.872, 8.25709
173.993, 947.016, 17.9415
61.3979, 909.66, 6.79515
338.845, 965.593, 15.9089
331.301, 964.552, 15.2136
62.4031, 910.543, 6.82307
88.3107, 955.256, 9.9639
404.769, 949.26, 19.1804
157.714, 965.468, 18.1307
175.874, 965.208, 19.0291
49.0876, 952.387, 7.02215
333.288, 962.044, 15.5739
250.951, 922.847, 14.1022
6.7995, 947.459, 6.41095
213.987, 941.002, 16.5148
283.944, 941.268, 13.0215
49.2402, 935.411, 6.45185
286.501, 980.366, 12.8243
231.71, 948.353, 14.9978
388.656, 945.53, 20.3572
71.2412, 925.374, 7.35773
237.197, 970.952, 15.0407
396.89, 964.722, 17.1208
300.254, 913.893, 12.2756
37.3881, 911.53, 6.7557
66.8905, 910.306, 7.05844
82.7407, 924.406, 8.33908
196.349, 949.974, 18.0535
87.8978, 923.197, 8.7963
39.0368, 911.478, 6.70129
250.641, 950.172, 13.9596
145.003, 959.858, 16.7606
226.864, 971.038, 15.9868
324.573, 951.428, 14.9248
177.283, 965.099, 19.0478
388.888, 953.656, 19.2377
28.6713, 933.2, 6.5433
23.6775, 941.827, 6.66903
82.0715, 921.338, 8.2371
301.872, 940.174, 12.7892
51.5485, 940.716, 6.62274
345.02, 963.888, 16.6564
78.0652, 922.467, 7.89441
92.6338, 923.541, 9.23331
426.569, 954.144, 17.1575
94.2435, 947.541, 10.2141
115.258, 937.451, 12.0027
317.264, 944.381, 14.0222
48.9549, 922.09, 6.3575
298.103, 912.527, 12.3071
328.279, 951.497, 15.3552
29.5752, 938.025, 6.54643
270.841, 934.374, 13.4962
57.4493, 933.154, 6.63709
240.161, 954.72, 14.4842
179.154, 935.805, 17.1518
287.047, 947.388, 13.0356
100.977, 948.556, 11.0223
40.7679, 911.524, 6.64722
59.2361, 919.488, 6.6013
38.7843, 932.728, 6.38062
248.449, 928.68, 14.0061
350.979, 947.92, 18.2175
113.276, 956.68, 12.9526
59.8188, 945.868, 7.0943
232.231, 923.333, 14.8896
362.017, 953.102, 18.9061
43.6708, 911.17, 6.59539
50.0358, 922.305, 6.36168
204.278, 923.934, 16.4316
212.398, 972.115, 17.4523
25.4326, 939.054, 6.6196
253.048, 941.247, 13.8296
253.935, 940.762, 13.8141
260.201, 943.421, 13.7456
49.7408, 923.332, 6.35657
404.547, 950.857, 18.9179
222.853, 953.53, 16.0026
311.274, 956.265, 13.6945
53.9173, 942.173, 6.72978
127.328, 933.835, 13.0241
45.4827, 911, 6.56728
85.3229, 937.375, 8.87468
342.506, 958.722, 16.7562
24.0622, 935.308, 6.63369
96.7404, 957.224, 11.0305
354.183, 950.805, 18.4228
66.4884, 930.725, 7.08264
195.223, 946.523, 17.913
357.291, 963.483, 17.7028
100.196, 949.698, 10.9939
237.252, 975.82, 15.1053
401.79, 957.927, 17.8927
253.266, 938.656, 13.819
78.4795, 923.39, 7.94112
26.041, 935.049, 6.59479
49.9609, 911.127, 6.53504
69.4876, 930.339, 7.29138
104.108, 959.025, 12.0083
68.7107, 939.595, 7.44005
417.436, 956.368, 17.1701
39.3663, 915.862, 6.54306
52.5921, 911.604, 6.53545
263.548, 931.631, 13.6946
84.4624, 949.863, 9.26738
40.6054, 916.103, 6.50633
299.878, 947.292, 12.9604
309.8, 955.131, 13.5876
251.98, 957.471, 14.0231
66.5702, 909.215, 7.05535
66.7987, 954.162, 7.89415
189.365, 926.228, 16.59
53.573, 911.235, 6.55496
55.0435, 911.323, 6.57898
66.9571, 913.208, 7.03272
421.465, 958.614, 16.5856
125.865, 945.573, 13.71
197.942, 909.961, 15.7523
122.635, 943.465, 13.1983
72.2802, 932.357, 7.54728
327.309, 942.943, 15.1589
296.063, 933.49, 12.5311
246.336, 924.542, 14.1709
363.368, 953.988, 18.9197
42.179, 941.23, 6.51637
45.8581, 921.999, 6.34714
70.2479, 943.386, 7.67751
88.2439, 936.213, 9.13452
66.6187, 907.1, 7.09302
229.949, 950.592, 15.2114
56.391, 911.382, 6.60154
94.7134, 950.229, 10.4017
40.7494, 948.072, 6.73498
258.121, 936.951, 13.7559
171.776, 974.064, 19.0919
57.9588, 910.799, 6.65596
67.2665, 942.721, 7.43186
258.104, 951.719, 13.8332
85.512, 949.034, 9.33925
223.329, 947.935, 15.8024
40.089, 919.149, 6.4442
69.755, 941.998, 7.59271
219.22, 970.973, 16.7622
36.0352, 935.171, 6.42927
345.84, 948.764, 17.5806
